year,month,NAO,EA,WP,EPNP,PNA,EAWR,SCAND,TNH,POL,PT,AO,NINO34,DMI,AMO,NCP,MOI
1968,10,-1.99,0.27,0.97,-0.33,0.45,1.59,-0.45,,0.62,,-1.0132,0.12,-0.531,-0.126,0.62781477,0.7046159
1968,11,-1.11,-0.28,-0.97,-0.16,0.83,2.2,1.56,,0.4,,-2.1826,0.53,-0.454,-0.12,0.6234337,-1.9927406
1968,12,-1.39,-0.15,0.64,,-1.74,-0.58,1.06,-1.1,1.36,,-0.7832,0.45,-0.213,-0.139,0.047313094,-1.4447925
1969,1,-1.48,-1.7,-0.71,0.6,-2.96,0.17,1.49,-1.6,-1.55,,-2.9675,0.96,-0.162,-0.075,0.3426069,-0.19829158
1969,2,-2.2,-0.52,0.61,-0.58,-1.97,-2.12,1.41,-2.14,0.19,,-3.1135,0.99,-0.164,0.092,-0.9687762,-2.0467267
1969,3,-2.04,0.02,0.56,-0.02,0.47,1.61,0.52,,1.19,,-1.5822,0.5,0.06,0.194,0.48657078,-0.5907142
1969,4,1.52,-1.37,1.58,0.32,0.48,0.56,0.28,,0.6,,0.4385,0.38,-0.05,0.136,-0.7811064,-0.45921147
1969,5,0.56,0.97,1.65,1.0,1.02,0.99,1.47,,-0.72,,-0.7203,0.46,-0.166,-0.002,0.18169644,0.20857087
1969,6,0.86,0.57,1.37,3.19,2.11,2.16,1.05,,0.52,,-0.3478,0.2,-0.626,0.016,0.34183294,0.44539535
1969,7,0.6,-0.1,-0.61,-1.13,0.51,1.61,-2.15,,-0.4,,0.4095,-0.11,-0.406,0.081,0.8432869,1.9026792
1969,8,-1.99,-1.82,-2.18,-0.14,-0.69,-0.21,1.44,,-0.68,0.71,-0.7818,0.17,-0.35,-0.114,0.14207137,0.6721882
1969,9,2.17,-0.51,0.25,0.09,1.31,-0.68,-0.06,,0.35,0.23,-0.0834,0.33,-0.248,-0.12,0.48079693,0.455162
1969,10,1.23,0.54,0.32,1.67,0.55,2.33,-0.65,,-0.84,,0.0976,0.46,-0.2,-0.198,2.5431867,0.28620073
1969,11,-1.14,-0.48,-0.36,-0.11,0.13,-2.27,-0.27,,1.18,,0.3258,0.46,-0.004,-0.137,-1.6485866,-1.0822475
1969,12,-0.35,-2.81,0.57,,1.53,-0.96,1.2,-0.93,-0.06,,-1.8556,0.66,-0.085,-0.044,-0.46874073,-1.5202589
1970,1,-2.26,1.25,-2.17,0.23,0.12,-0.14,0.84,-0.26,-0.06,,-2.4124,0.2,0.298,-0.023,-0.3270049,-1.9403076
1970,2,0.28,-0.17,0.01,0.61,1.01,-1.15,-0.45,0.24,-1.74,,-1.3253,-0.05,0.326,-0.061,-1.6137304,0.0026174784
1970,3,-1.41,-0.7,-0.29,0.62,0.49,-4.17,1.11,,-0.27,,-2.0841,0.04,0.068,0.006,-1.7191067,-0.8699462
1970,4,-1.56,1.2,0.87,-0.45,-0.66,-0.18,-0.41,,1.11,,0.302,0.17,0.219,0.007,-1.5821432,0.53604436
1970,5,1.11,-0.41,-0.15,-0.57,-0.5,-0.2,0.81,,0.17,,0.5306,-0.12,0.182,-0.059,0.14269489,0.13060233
1970,6,1.87,-0.03,-0.13,-0.72,0.23,0.36,1.53,,1.19,,0.8754,-0.42,-0.385,-0.195,0.8602851,0.60629547
1970,7,0.13,-0.46,1.0,-1.42,0.74,1.15,-1.24,,0.05,,0.1387,-0.65,-0.57,-0.213,-0.7164545,1.404325
1970,8,0.0,-0.47,1.01,0.93,-0.6,2.4,2.24,,-0.4,1.32,-0.2626,-0.88,-0.35,-0.153,0.42812365,0.92826515
1970,9,0.06,0.41,-1.5,-0.27,-0.39,-0.12,-0.33,,-0.77,-0.84,0.0297,-1.04,-0.599,-0.151,-0.11208725,1.0541956
1970,10,-0.49,-0.88,1.4,-0.72,-0.95,0.46,-0.57,,0.53,,0.0982,-0.89,-0.638,-0.209,0.36746168,0.36588165
1970,11,-0.76,0.58,0.5,-0.05,-1.15,-0.35,0.03,,0.48,,0.3784,-0.96,-0.307,-0.253,0.022470117,0.027906895
1970,12,-1.2,-1.89,0.57,,-1.09,0.81,0.73,-0.37,0.55,,-0.3991,-1.18,-0.235,-0.222,1.1079963,-1.0736673
1971,1,-1.82,1.72,-2.51,0.05,-2.43,-1.57,-0.18,0.28,2.6,,-0.1627,-1.71,0.198,-0.259,-0.22344851,-1.0852488
1971,2,-0.17,-1.26,-1.65,-1.99,-0.16,0.38,0.11,-0.22,-1.85,,-0.9219,-1.46,0.013,-0.305,1.1457279,0.7208673
1971,3,-1.28,-1.59,-0.15,-0.22,-0.28,-0.32,0.3,,0.42,,-1.0907,-1.3,0.208,-0.323,-0.39759815,-1.5578687
1971,4,-0.41,-1.74,-0.08,-1.95,0.23,0.66,0.41,,-0.81,,-0.5834,-0.94,0.24,-0.426,0.24394666,-1.5484033
1971,5,0.51,-0.43,0.76,-1.14,1.09,0.72,1.34,,1.16,,0.6793,-0.92,-0.074,-0.339,0.30441797,-0.40287423
1971,6,-1.28,-0.71,1.64,-0.28,0.51,0.95,1.31,,0.19,,-0.6683,-1.04,-0.236,-0.376,-0.26738432,0.85956717
1971,7,0.27,-1.24,0.77,2.19,-1.74,0.02,-0.0,,0.19,,-0.5785,-0.9,-0.354,-0.362,0.10496473,1.2326757
1971,8,1.87,-1.68,-0.87,1.78,-0.81,1.67,0.18,,-0.36,1.75,0.8175,-0.93,-0.547,-0.448,0.25070298,0.9154661
1971,9,0.53,-2.12,-0.48,-0.39,0.15,-0.3,-0.3,,0.38,-0.98,0.1534,-1.05,-0.746,-0.379,0.10470629,0.5912306
1971,10,1.14,-0.2,0.86,-0.49,-1.35,1.94,-0.74,,0.93,,1.1847,-1.05,-0.629,-0.248,1.758477,1.0940454
1971,11,-0.34,-1.9,0.31,-0.34,-0.26,-1.35,-1.43,,1.43,,0.4188,-0.92,0.018,-0.256,-0.37841845,-1.4622712
1971,12,0.47,-2.07,0.45,,-1.76,1.63,0.44,0.33,-0.12,,0.8239,-0.86,0.215,-0.321,1.9556949,0.1263504
1972,1,-0.19,-0.97,-0.05,-0.46,-2.46,0.56,2.42,1.34,-0.5,,0.1665,-0.68,0.143,-0.331,1.0875156,-1.776056
1972,2,-0.08,0.59,-2.26,0.15,-2.27,-1.07,2.01,-0.36,1.55,,-0.1954,-0.2,-0.216,-0.393,-0.029030085,-1.7967365
1972,3,0.35,-1.88,-1.87,-1.36,-0.1,2.15,0.15,,-0.45,,-0.1407,-0.16,0.03,-0.452,0.7352284,-0.6584388
1972,4,-0.38,-1.15,-0.01,-1.52,-1.95,-0.57,-0.89,,0.67,,1.0074,0.2,0.131,-0.339,-0.71811306,0.01986897
1972,5,0.93,-0.42,1.23,0.31,0.21,0.03,1.63,,0.13,,0.1402,0.23,0.157,-0.482,-0.77853215,0.16714476
1972,6,1.19,0.82,2.06,-2.96,-0.15,0.91,1.75,,-2.51,,-0.0491,0.41,0.738,-0.501,-0.64923954,0.328891
1972,7,0.21,-0.97,-0.32,2.2,-1.13,-0.16,2.13,,-0.03,,-0.5529,0.64,0.708,-0.388,0.15656245,0.87409115
1972,8,1.57,-1.55,1.09,1.76,-0.04,-1.63,1.32,,0.22,1.01,-0.082,0.73,0.511,-0.396,-0.27705073,0.9463317
1972,9,0.03,-2.69,-1.61,0.93,0.13,1.22,1.24,,-0.84,-2.16,-0.9196,0.76,0.363,-0.316,0.82783294,-0.24889132
1972,10,1.7,-1.94,0.51,1.48,-1.49,0.47,0.52,,0.13,,0.3918,1.12,0.327,-0.299,1.0397179,-0.515218
1972,11,0.43,0.22,0.19,-0.32,0.53,-0.07,-0.34,,-1.45,,-0.3803,1.3,0.67,-0.29,0.105768085,0.0049455166
1972,12,0.09,0.31,0.71,,-0.86,-0.21,0.59,1.79,0.06,,1.2375,1.26,0.477,-0.364,0.5932099,-0.47818708
1973,1,-0.46,0.94,0.47,-0.8,-0.88,1.06,1.68,-0.93,1.2,,1.2318,1.09,0.043,-0.387,2.2466404,-0.027665854
1973,2,0.52,-1.03,1.12,0.95,-0.14,-0.89,-0.57,-0.56,1.37,,0.7862,0.91,-0.077,-0.406,-0.18636239,-0.17340878
1973,3,-0.09,-0.03,0.56,-1.94,0.53,-0.35,-0.24,,0.44,,0.5372,0.39,-0.001,-0.357,1.1884971,-0.018627048
1973,4,-0.73,-1.53,1.33,0.6,0.11,-0.32,-0.13,,-1.14,,-1.1257,-0.39,-0.116,-0.277,-1.4884506,-0.13803172
1973,5,-0.36,1.32,0.71,-1.49,0.67,-0.71,0.27,,0.99,,0.0735,-0.64,0.084,-0.182,-0.74392945,0.31824517
1973,6,0.7,0.21,-1.34,-1.3,1.01,-0.0,0.56,,0.91,,0.5312,-0.92,-0.225,-0.188,0.14933348,0.59762084
1973,7,0.6,-0.58,0.42,-1.27,-0.26,1.35,1.86,,-1.37,,0.2705,-1.13,-0.495,-0.117,0.41777045,0.9174369
1973,8,-0.2,-0.46,0.06,-0.1,-0.95,1.67,-0.95,,-0.22,-0.64,0.3125,-1.24,-0.607,-0.146,0.4819082,1.4502336
1973,9,-0.15,0.88,0.06,0.68,-0.27,2.91,-0.67,,-0.0,0.76,0.1142,-1.43,-0.773,-0.144,1.1879644,0.4734558
1973,10,-0.84,-0.99,0.9,-0.62,-0.74,1.34,-0.59,,0.5,,0.3371,-1.6,-0.449,-0.229,1.0318451,0.3775235
1973,11,-1.11,-0.27,0.29,-0.27,-1.66,-0.34,-1.87,,-1.51,,0.0022,-2.05,-0.157,-0.222,0.47887984,0.43601573
1973,12,0.21,-2.78,0.43,,0.23,-0.34,-1.52,-0.57,-0.45,,-0.1815,-2.18,0.047,-0.251,0.06137854,-2.0387907
1974,1,1.05,0.3,-3.37,-0.65,-1.54,0.47,1.18,0.48,-1.83,,0.2322,-2.04,0.279,-0.289,0.30974507,1.2254782
1974,2,-0.6,-0.0,-0.78,-1.12,-1.5,-1.65,0.56,-0.04,0.46,,-0.4893,-1.6,0.156,-0.296,-0.6121035,-1.314453
1974,3,-0.43,-0.24,-1.26,0.32,-1.1,-0.86,1.71,,0.79,,-0.7463,-1.38,0.249,-0.414,-0.38412222,-1.2226593
1974,4,0.41,-3.14,-0.19,-0.41,-0.73,1.3,0.89,,0.07,,0.3088,-1.11,-0.053,-0.536,0.8410103,-0.91226923
1974,5,-0.17,-0.72,0.36,0.03,-0.4,0.72,0.17,,-0.22,,-0.507,-1.08,-0.239,-0.513,-0.64000034,-0.13512942
1974,6,0.17,0.09,-0.13,-2.29,-1.36,1.81,1.41,,-0.91,,-0.0475,-0.61,-0.027,-0.46,-0.18798351,0.544124
1974,7,-0.73,-1.46,0.81,-1.52,-0.09,0.33,0.1,,-0.77,,0.39,-0.96,-0.249,-0.528,-0.9772582,1.7960035
1974,8,-0.95,-0.37,0.24,2.42,0.9,0.94,0.26,,0.8,-0.84,-0.5334,-0.57,-0.498,-0.481,0.2273342,1.1690276
1974,9,0.95,-0.05,-0.4,2.56,0.35,-0.55,0.85,,-0.31,-1.25,-0.1358,-0.67,-0.661,-0.519,-1.5619433,0.53425443
1974,10,1.04,-2.68,-0.22,0.18,0.93,-1.46,1.0,,-1.73,,-1.0239,-1.08,-0.845,-0.521,-1.6706617,-0.16942754
1974,11,-0.7,-0.12,0.42,-1.75,0.53,-0.27,0.88,,0.48,,-0.4348,-1.11,-0.551,-0.439,-0.66957843,-0.09516603
1974,12,1.3,-0.67,-0.89,,0.38,0.48,2.06,-1.02,2.55,,0.5565,-0.97,-0.36,-0.374,-0.9380977,1.8420681
1975,1,0.17,-0.15,-0.46,-1.52,-1.2,-0.22,-0.81,0.99,0.42,,1.5945,-0.58,-0.367,-0.286,0.17195833,0.69311523
1975,2,-1.15,-0.31,-0.77,-0.5,-0.51,1.35,0.29,0.36,0.67,,0.1945,-0.57,-0.25,-0.351,2.4476602,0.27928072
1975,3,-1.04,-0.53,-0.46,-0.14,-0.81,0.85,-0.06,,1.21,,0.1512,-0.87,-0.464,-0.322,-0.54359186,-2.1524496
1975,4,-1.89,0.03,0.37,-1.57,-0.67,-1.69,-0.51,,0.61,,0.4088,-0.75,0.087,-0.358,-1.1804432,0.023542225
1975,5,-0.43,-1.36,-0.45,-1.21,0.6,-0.51,0.5,,0.53,,-0.6143,-0.98,0.066,-0.401,-0.37207487,-0.31078702
1975,6,-0.54,-1.51,-0.61,-2.09,-0.31,0.97,0.28,,0.48,,-0.3232,-1.33,0.055,-0.308,-0.08553219,0.85729563
1975,7,1.57,-1.13,1.59,0.6,-1.53,0.45,-0.13,,0.23,,0.3453,-1.21,-0.039,-0.285,0.10146463,1.3249544
1975,8,-0.46,-1.74,0.32,0.99,-1.1,2.24,1.72,,0.19,-0.76,0.13,-1.47,-0.344,-0.198,1.0833011,1.015067
1975,9,1.67,0.16,0.22,0.81,-0.23,-0.71,0.22,,0.46,-0.56,1.2783,-1.69,-0.857,-0.349,-0.5655043,0.94962037
1975,10,-0.08,0.26,-0.0,-0.56,-0.65,1.63,1.73,,0.62,,0.1377,-1.72,-1.056,-0.367,1.7139134,0.5986241
1975,11,0.3,-1.21,1.04,-1.14,-0.63,0.32,0.1,,0.21,,0.6187,-1.51,-0.328,-0.354,0.4087796,-0.71167445
1975,12,-0.09,-3.13,-1.01,,-0.16,0.92,-1.48,-0.35,1.69,,1.2898,-1.97,-0.169,-0.335,1.4547472,-0.36913055
1976,1,-0.8,-2.72,-0.71,-0.3,-0.25,0.61,-1.57,0.66,-0.24,,0.0343,-1.74,0.005,-0.398,0.8764604,0.47592998
1976,2,0.61,-0.9,-0.39,0.07,-2.38,0.86,0.87,0.0,0.87,,1.6563,-1.04,0.077,-0.454,1.7652262,-0.46392363
1976,3,0.38,-1.27,-0.06,-0.83,-1.78,-1.58,1.17,,-0.47,,0.5871,-0.83,0.02,-0.507,-0.5939146,0.42726582
1976,4,0.14,-2.32,0.92,-1.52,0.92,-0.68,-0.4,,0.77,,0.4397,-0.59,0.122,-0.439,-0.09310707,-0.8710067
1976,5,0.94,0.25,1.19,-0.9,0.58,-0.31,0.36,,-0.28,,0.0596,-0.61,-0.004,-0.501,-0.64920706,0.10600597
1976,6,1.11,-2.18,1.28,-0.03,-1.32,2.24,0.14,,-1.08,,0.328,-0.3,0.369,-0.497,0.48597753,0.82094765
1976,7,-0.29,-1.99,2.35,-1.21,-0.12,1.97,2.14,,-0.35,,-0.3253,-0.1,0.593,-0.32,0.9087896,0.93292457
1976,8,2.34,-3.33,1.22,0.23,-0.62,-1.0,1.53,,0.53,0.41,0.5586,-0.01,0.107,-0.198,0.61649,0.77363014
1976,9,-1.11,-2.21,0.1,1.82,-0.04,1.69,0.33,,0.26,0.92,-0.7425,0.16,-0.208,-0.206,0.1614945,-0.046514325
1976,10,0.42,0.2,-0.66,1.53,0.91,0.96,2.75,,0.41,,-0.8041,0.52,-0.231,-0.306,0.5635529,-1.439148
1976,11,0.04,-0.63,0.23,2.19,1.72,-0.48,0.68,,2.79,,-0.0873,0.66,-0.181,-0.429,-0.37078273,0.25286227
1976,12,-1.57,-0.42,-1.11,,0.21,-1.78,1.89,0.27,0.89,,-2.0743,0.36,0.029,-0.445,-1.9316586,-2.175049
1977,1,-1.72,-0.8,-1.08,0.75,1.6,-0.49,1.11,0.88,-2.48,,-3.7671,0.57,-0.003,-0.402,-0.6880131,-1.7666978
1977,2,-1.0,2.06,0.08,-1.4,2.43,-1.73,0.84,0.22,-0.17,,-2.0105,0.25,-0.261,-0.346,-0.8967943,-0.71454555
1977,3,-1.25,1.92,1.83,-1.44,-0.69,0.45,-0.6,,0.32,,0.3445,0.18,0.174,-0.196,-0.1264283,0.028279185
1977,4,0.56,0.36,0.97,0.25,-0.32,-1.01,-1.59,,0.97,,1.3285,-0.23,-0.029,-0.23,-1.9034613,0.5623913
1977,5,-0.75,-1.67,-0.43,-1.84,-0.56,-1.21,-0.25,,0.33,,0.1043,-0.16,-0.341,-0.183,-0.78833747,-0.4882462
1977,6,-0.27,-0.34,0.17,-0.24,0.57,0.3,0.58,,-0.18,,-0.2262,0.23,-0.095,-0.12,-0.55006266,0.614205
1977,7,-0.42,-0.54,0.96,0.03,-1.04,-0.01,2.11,,-0.83,,-0.4917,0.37,-0.171,-0.119,-0.073658824,0.96296793
1977,8,-0.49,-0.05,0.77,1.69,2.2,-1.13,1.38,,-0.19,-0.32,-1.4122,-0.01,-0.261,-0.158,0.26809525,0.5369558
1977,9,0.51,-0.95,2.13,-0.47,-0.72,0.88,-0.54,,0.2,-1.27,0.5865,0.26,-0.259,-0.245,0.7586154,0.87908715
1977,10,1.08,0.23,1.67,-0.29,1.25,1.01,1.8,,-0.54,,-0.0092,0.59,0.245,-0.237,1.1934088,-0.46377686
1977,11,-0.21,0.04,-0.27,0.05,-0.22,-0.87,-0.66,,0.21,,0.6053,0.61,-0.127,-0.156,-1.2034812,-0.5757457
1977,12,-1.02,0.89,-0.67,,-0.8,0.33,0.49,-0.07,0.88,,-0.2396,0.61,-0.02,-0.218,1.3617382,-0.18171144
1978,1,0.26,-1.12,-0.01,2.76,0.13,-0.63,0.51,-0.6,1.77,,-0.347,0.52,-0.64,-0.119,-0.63787377,-0.8835005
1978,2,-2.94,0.79,-0.15,0.48,1.4,-0.98,0.23,-0.65,1.69,,-3.0136,0.31,-0.53,-0.16,-0.80867624,-1.9774787
1978,3,0.33,0.95,-1.26,1.38,-0.18,-0.24,0.43,,0.26,,0.5019,0.02,-0.583,-0.171,-1.420908,0.56903875
1978,4,-1.42,-1.13,0.18,0.82,-0.19,1.22,0.79,,-0.22,,-0.9671,-0.49,-0.214,-0.208,-0.0011202693,-1.3276483
1978,5,1.05,-0.83,-0.04,-0.23,-0.73,0.1,0.87,,-1.04,,0.059,-0.35,-0.533,-0.217,0.30319053,-0.056803823
1978,6,1.7,1.02,3.39,0.5,-0.92,-0.14,0.44,,-0.31,,0.6346,-0.47,-0.175,-0.346,-0.30837756,0.44364396
1978,7,-1.11,0.12,2.46,1.7,-2.43,0.38,0.99,,-0.68,,-0.604,-0.33,-0.107,-0.289,-0.14330775,1.669212
1978,8,0.7,-1.39,0.66,0.77,0.02,1.73,0.94,,-1.68,-0.95,-0.3537,-0.77,-0.224,-0.24,0.25666475,1.0358605
1978,9,0.6,-1.08,0.92,-0.48,1.38,0.83,-1.6,,-0.13,0.03,-0.099,-0.45,-0.26,-0.203,0.27151483,0.99657613
1978,10,2.61,-2.06,-0.76,0.43,0.69,1.42,-0.5,,0.1,,0.8946,-0.44,-0.502,-0.22,1.7995596,0.55883664
1978,11,3.06,-0.01,0.1,1.28,-0.48,1.1,-0.68,,1.23,,2.4695,-0.2,-0.458,-0.132,1.7583504,0.8881699
1978,12,-1.54,1.5,1.3,,-1.02,0.29,-0.23,-0.7,-0.28,,-0.9801,0.09,-0.26,-0.195,0.47331417,-1.6857572
1979,1,-2.12,-0.98,1.43,2.12,-1.54,-0.79,0.53,0.4,0.71,,-2.2328,0.05,0.317,-0.205,-0.99283457,-2.1796608
1979,2,-1.2,1.28,-0.66,-0.18,-2.73,-0.2,0.19,-0.57,1.81,,-0.6967,0.05,-0.159,-0.164,0.22152042,-1.4550414
1979,3,0.41,-0.94,-0.29,0.83,0.08,-0.1,0.75,,-1.87,,-0.8141,0.07,-0.034,-0.241,-1.7568728,-0.7881769
1979,4,-2.01,-0.63,0.85,0.66,-0.15,0.15,0.22,,0.08,,-1.1568,0.05,-0.207,-0.25,-0.44049722,-0.050055727
1979,5,-0.9,1.45,-0.13,-0.87,1.27,-0.83,-0.38,,0.77,,-0.2501,-0.06,-0.444,-0.13,-1.6880128,0.4800259
1979,6,1.92,0.15,1.56,-0.48,-1.64,0.78,0.19,,-0.16,,0.9332,-0.05,0.109,-0.055,0.91154605,0.7048341
1979,7,0.86,-0.59,1.72,-0.24,0.51,-0.44,-1.45,,-1.28,,0.0385,-0.13,-0.315,-0.107,-0.20849466,1.2082214
1979,8,1.11,-0.92,1.57,1.82,0.67,-0.42,0.38,,-1.53,0.06,-0.6841,-0.2,-0.226,-0.128,-0.8414705,0.6010613
1979,9,1.13,-0.42,0.35,0.58,1.02,-0.26,-1.41,,-0.65,0.73,-0.0459,0.17,-0.279,-0.122,0.31246036,0.8193563
1979,10,0.18,-0.26,0.71,0.87,1.85,0.65,1.26,,-0.27,,-1.2434,0.04,-0.314,-0.1,0.79022807,-1.3978796
1979,11,0.42,0.62,2.48,0.92,0.51,-1.54,-0.15,,0.74,,0.4751,0.33,-0.251,-0.098,-1.0563835,0.3723334
1979,12,0.84,0.94,0.03,,-0.68,0.19,0.35,-0.34,1.67,,1.2948,0.48,-0.101,-0.072,-0.6437703,0.080280185
1980,1,-1.38,-1.08,-1.71,0.53,-1.01,0.31,0.44,-0.32,-0.92,,-2.0657,0.44,-0.158,-0.014,0.19295287,-1.4440275
1980,2,-0.39,-0.13,-0.5,0.86,2.03,-0.3,0.82,-0.12,0.99,,-0.9337,0.35,-0.2,-0.091,0.557738,0.7668018
1980,3,-0.73,0.18,1.09,0.15,-0.64,-1.42,1.27,,-0.52,,-1.4333,0.18,-0.418,-0.151,-0.7040811,-0.4571545
1980,4,1.26,-1.99,0.72,-0.75,1.66,0.3,0.62,,-0.28,,-0.4191,0.13,-0.096,-0.013,0.13424215,0.2921502
1980,5,-1.34,-1.45,1.85,-0.7,-0.16,0.24,0.68,,-0.37,,-1.1548,0.23,-0.066,0.117,-0.43976507,-0.33835095
1980,6,-0.07,0.38,3.29,1.59,-0.81,-1.86,0.32,,1.39,,0.7215,0.3,-0.382,0.096,-0.6960262,0.7435129
1980,7,-0.39,0.09,0.36,-0.35,-0.81,0.45,0.63,,-0.66,,-0.6222,0.1,-0.661,0.038,-0.34616113,1.1815811
1980,8,-3.01,-0.68,-1.39,-0.15,-2.03,1.18,-1.35,,0.19,-2.03,-0.1852,-0.35,-0.822,0.011,0.54307187,1.2173129
1980,9,0.79,0.9,-1.68,0.43,-0.08,-0.04,-0.14,,-0.02,-0.29,0.3126,-0.36,-0.745,-0.02,0.59569347,1.0097437
1980,10,-1.41,0.42,0.68,1.24,2.87,0.04,-1.17,,-0.11,,-0.5212,-0.2,-0.658,-0.074,-0.8563578,-0.13909759
1980,11,-0.52,-0.2,0.33,0.15,1.28,1.35,-0.4,,0.04,,-1.361,0.08,-0.417,-0.209,0.40555197,-0.5703045
1980,12,0.63,-1.29,-2.41,,-0.57,-1.17,-1.51,0.35,-0.43,,-0.0573,0.1,-0.483,-0.261,-0.38841686,0.55797493
1981,1,-0.08,-2.52,-0.82,1.02,2.46,0.11,-0.75,-1.26,1.91,,-0.1163,-0.45,-0.201,-0.189,-0.15268365,1.6540384
1981,2,0.6,-0.95,-0.3,-0.03,0.21,-1.13,0.59,-0.53,0.17,,-0.3316,-0.42,-0.024,-0.188,0.02458775,-0.13957542
1981,3,-1.65,1.58,0.35,0.03,1.27,0.9,-0.87,,-0.83,,-1.6447,-0.11,0.026,-0.007,-0.25610924,-0.40442508
1981,4,0.25,-1.5,0.22,-0.19,-1.23,1.37,-1.34,,-0.77,,0.4304,-0.57,0.093,-0.103,1.1335979,-0.67131525
1981,5,0.24,0.09,0.16,0.48,1.83,0.07,1.42,,1.3,,0.1796,-0.29,-0.018,-0.091,-0.59901965,-0.29786426
1981,6,-0.15,0.57,-2.09,-0.82,-0.1,-0.34,-1.07,,0.02,,-0.4379,-0.33,-0.239,-0.07,-0.6410168,0.7883533
1981,7,0.08,0.83,0.82,-0.94,-1.02,-1.08,0.7,,0.52,,0.5605,-0.55,-0.56,-0.102,-0.59962523,1.7732689
1981,8,0.38,-1.48,-0.96,0.7,-1.54,-2.09,-0.05,,-2.21,1.96,-0.2441,-0.39,-0.628,-0.123,0.05613482,1.1350315
1981,9,-1.27,0.54,-0.59,-0.4,0.08,-0.73,-0.06,,-0.64,1.38,-1.0401,-0.22,-0.757,-0.044,-0.09704304,0.64588183
1981,10,-0.96,0.16,-0.79,-0.01,-1.43,-2.08,-1.35,,-1.91,,-1.1675,-0.16,-0.606,-0.194,-2.1877503,0.043671936
1981,11,-0.53,0.01,-0.51,-1.5,1.19,-1.23,-0.69,,-0.49,,-0.1877,-0.42,-0.327,-0.144,-1.6011298e-05,1.3651581
1981,12,-0.11,0.58,0.74,,-0.42,-1.62,-0.47,-1.36,0.07,,-1.2157,-0.12,-0.019,-0.014,-2.32991,-2.208291
1982,1,-1.55,-0.23,0.03,1.11,-1.75,0.3,-0.77,1.2,0.74,,-0.8834,0.07,0.144,-0.089,0.9857915,-0.2559845
1982,2,0.86,-0.08,-1.57,1.16,-1.2,1.32,0.73,0.24,0.1,,0.9739,-0.13,0.167,-0.086,1.6743376,-0.1066193
1982,3,0.8,-0.47,0.84,0.41,-1.66,0.75,0.72,,-0.39,,1.0741,0.03,0.054,-0.088,0.11913586,0.14248538
1982,4,-0.04,-0.97,-0.52,-0.98,-2.08,-0.29,-1.57,,0.59,,1.4538,0.26,0.119,-0.19,-0.072707295,-0.17660376
1982,5,-0.44,0.72,0.67,-1.29,-0.53,0.1,-0.86,,-0.11,,-0.2087,0.53,0.223,-0.199,-0.46036142,0.42690727
1982,6,-1.34,1.23,1.88,0.1,2.17,2.17,-0.95,,0.46,,-1.1801,0.8,0.255,-0.192,-0.09683454,0.39220712
1982,7,1.18,-1.59,0.05,0.44,0.49,-0.2,0.39,,0.37,,0.0048,0.34,0.265,-0.236,0.4104178,0.7422546
1982,8,0.21,0.33,0.41,0.54,0.31,-0.11,-0.5,,0.48,-0.54,0.3622,0.44,0.256,-0.317,-0.5154954,1.0085694
1982,9,1.86,1.15,-0.03,0.54,0.83,-0.49,-0.3,,1.16,-0.37,0.5577,1.04,0.442,-0.315,-0.059873104,0.4943375
1982,10,-0.29,0.74,0.53,-0.57,-0.86,0.53,1.47,,-0.19,,-0.211,1.48,0.624,-0.379,0.17985143,-0.40864307
1982,11,1.55,0.85,0.52,0.38,-0.47,0.16,0.21,,-0.98,,0.6609,1.4,0.284,-0.425,-0.43727028,-0.42826164
1982,12,1.56,-1.34,1.42,,0.45,0.02,-0.28,0.44,-0.81,,0.9672,1.61,-0.163,-0.388,-0.6834774,0.029689074
1983,1,1.34,0.59,-0.05,-0.31,0.87,1.31,-1.33,-1.87,-0.79,,1.3591,1.68,-0.482,-0.306,1.0603096,2.6055055
1983,2,-1.04,-1.05,-0.89,-0.31,1.44,0.47,0.47,-1.84,1.18,,-1.8059,1.48,-0.588,-0.112,0.6219727,-0.9203732
1983,3,0.59,-0.36,-1.14,-0.6,2.03,-0.03,-0.52,,-1.12,,-0.5671,1.15,-0.752,0.073,0.19939631,0.03953761
1983,4,-1.07,1.31,1.09,-0.46,0.98,-1.85,1.24,,0.39,,-0.7378,0.66,-0.556,0.051,-2.0576715,-1.0538579
1983,5,-0.01,1.06,0.5,0.63,-0.08,-0.36,1.48,,-0.37,,-0.4409,0.68,-0.058,-0.056,-1.1024475,-0.04882312
1983,6,1.31,-0.92,-1.78,-0.95,2.1,0.75,-0.55,,-0.48,,0.3125,0.41,0.37,-0.062,0.16358268,0.45094904
1983,7,1.22,-1.72,0.37,-1.67,0.82,-0.98,0.74,,-0.01,,0.1305,-0.13,0.525,-0.023,0.6513027,0.48389125
1983,8,1.95,-0.54,-1.0,-1.43,0.5,0.98,-0.44,,1.2,-0.56,1.0978,-0.23,0.345,-0.166,1.2631845,0.64661586
1983,9,-0.95,1.93,-1.73,-0.56,-1.37,0.93,0.06,,-0.8,-0.56,0.1669,-0.51,-0.068,-0.224,0.25044936,0.80204314
1983,10,1.22,0.12,0.54,-0.57,0.26,0.37,-1.87,,0.42,,1.3689,-1.08,-0.288,-0.203,0.5643252,0.9174107
